3212	guillaume apollinaire	62013	Guillaume Apollinaire (French: [ɡijom apɔlinɛʁ]; 26 August 1880 – 9 November 1918) was a French poet, playwright, short story writer, novelist, and art critic of Polish descent. Apollinaire is considered one of the foremost poets of the early 20th century, as well as one of the most impassioned defenders of Cubism and a forefather of Surrealism. He is credited with coining the term "cubism" in 1911 to describe the emerging art movement and the term "surrealism" in 1917 to describe the works of Erik Satie. The term Orphism (1912) is also his. Apollinaire wrote one of the earliest Surrealist literary works, the play The Breasts of Tiresias (1917), which became the basis for the 1947 opera Les mamelles de Tirésias. Two years after being wounded in World War I, Apollinaire died in the Spanish flu pandemic of 1918; he was 38.
4529	john dewey	16187	John Dewey (; October 20, 1859 – June 1, 1952) was an American philosopher, psychologist, and educational reformer whose ideas have been influential in education and social reform. Dewey is one of the primary figures associated with the philosophy of pragmatism and is considered one of the fathers of functional psychology. A Review of General Psychology survey, published in 2002, ranked Dewey as the 93rd most cited psychologist of the 20th century. A well-known public intellectual, he was also a major voice of progressive education and liberalism. Although Dewey is known best for his publications about education, he also wrote about many other topics, including epistemology, metaphysics, aesthetics, art, logic, social theory, and ethics. He was a major educational reformer for the 20th century. The overriding theme of Dewey's works was his profound belief in democracy, be it in politics, education or communication and journalism. As Dewey himself stated in 1888, while still at the University of Michigan, "Democracy and the one, ultimate, ethical ideal of humanity are to my mind synonymous." Known for his advocacy of democracy, Dewey considered two fundamental elements—schools and civil society—to be major topics needing attention and reconstruction to encourage experimental intelligence and plurality. Dewey asserted that complete democracy was to be obtained not just by extending voting rights but also by ensuring that there exists a fully formed public opinion, accomplished by communication among citizens, experts, and politicians, with the latter being accountable for the policies they adopt.
3219	george berkeley	11958	George Berkeley (; 12 March 1685 – 14 January 1753) — known as Bishop Berkeley (Bishop of Cloyne) — was an Irish philosopher whose primary achievement was the advancement of a theory he called "immaterialism" (later referred to as "subjective idealism" by others). This theory denies the existence of material substance and instead contends that familiar objects like tables and chairs are only ideas in the minds of perceivers and, as a result, cannot exist without being perceived. Berkeley is also known for his critique of abstraction, an important premise in his argument for immaterialism.  In 1709, Berkeley published his first major work, An Essay towards a New Theory of Vision, in which he discussed the limitations of human vision and advanced the theory that the proper objects of sight are not material objects, but light and colour. This foreshadowed his chief philosophical work, A Treatise Concerning the Principles of Human Knowledge, in 1710, which, after its poor reception, he rewrote in dialogue form and published under the title Three Dialogues between Hylas and Philonous in 1713. In this book, Berkeley's views were represented by Philonous (Greek: "lover of mind"), while Hylas (Greek: "matter") embodies the Irish thinker's opponents, in particular John Locke. Berkeley argued against Isaac Newton's doctrine of absolute space, time and motion in De Motu (On Motion), published 1721. His arguments were a precursor to the views of Mach and Einstein. In 1732, he published Alciphron, a Christian apologetic against the free-thinkers, and in 1734, he published The Analyst, a critique of the foundations of calculus, which was influential in the development of mathematics. His last major philosophical work, Siris (1744), begins by advocating the medicinal use of tar water and then continues to discuss a wide range of topics, including science, philosophy, and theology. Interest in Berkeley's work increased after World War II because he tackled many of the issues of paramount interest to philosophy in the 20th century, such as the problems of perception, the difference between primary and secondary qualities, and the importance of language.
1265	camille pissarro	7434	Camille Pissarro (French: [kamij pisaʁo]; 10 July 1830 – 13 November 1903) was a Danish-French Impressionist and Neo-Impressionist painter born on the island of St Thomas (now in the US Virgin Islands, but then in the Danish West Indies). His importance resides in his contributions to both Impressionism and Post-Impressionism. Pissarro studied from great forerunners, including Gustave Courbet and Jean-Baptiste-Camille Corot. He later studied and worked alongside Georges Seurat and Paul Signac when he took on the Neo-Impressionist style at the age of 54. In 1873 he helped establish a collective society of fifteen aspiring artists, becoming the "pivotal" figure in holding the group together and encouraging the other members. Art historian John Rewald called Pissarro the "dean of the Impressionist painters", not only because he was the oldest of the group, but also "by virtue of his wisdom and his balanced, kind, and warmhearted personality". Cézanne said "he was a father for me. A man to consult and a little like the good Lord," and he was also one of Gauguin's masters. Renoir referred to his work as "revolutionary", through his artistic portrayals of the "common man", as Pissarro insisted on painting individuals in natural settings without "artifice or grandeur". Pissarro is the only artist to have shown his work at all eight Paris Impressionist exhibitions, from 1874 to 1886. He "acted as a father figure not only to the Impressionists" but to all four of the major Post-Impressionists, including Georges Seurat, Paul Cézanne, Vincent van Gogh and Paul Gauguin.
6515	paulo coelho	65145	Paulo Coelho de Souza (, , , Portuguese: [ˈpawlu kuˈeʎu]; born August 24, 1947) is a Brazilian lyricist and novelist and the recipient of numerous international awards. He is best known for his widely translated novel The Alchemist. A keen user of electronic media, in 2014 he uploaded his personal papers online to create a virtual Paulo Coelho Foundation.
1233	ahmose i	80900	Ahmose I (Egyptian: Jˁḥ ms(j.w), sometimes written Amosis I, "Amenes" and "Aahmes" and meaning Born of Iah ) was a pharaoh of ancient Egypt and the founder of the Eighteenth dynasty. He was a member of the Theban royal house, the son of pharaoh Seqenenre Tao and brother of the last pharaoh of the Seventeenth dynasty, King Kamose. During the reign of his father or grandfather, Thebes rebelled against the Hyksos, the rulers of Lower Egypt. When he was seven years old his father was killed, and he was about ten when his brother died of unknown causes, after reigning only three years. Ahmose I assumed the throne after the death of his brother, and upon coronation became known as Neb-Pehty-Re (The Lord of Strength is Re). The name Ahmose is a combination of the divine name 'Ah' (see Iah) and the combining form '-mose'. During his reign, he completed the conquest and expulsion of the Hyksos from the delta region, restored Theban rule over the whole of Egypt and successfully reasserted Egyptian power in its formerly subject territories of Nubia and Canaan. He then reorganized the administration of the country, reopened quarries, mines and trade routes and began massive construction projects of a type that had not been undertaken since the time of the Middle Kingdom. This building program culminated in the construction of the last pyramid built by native Egyptian rulers. Ahmose's reign laid the foundations for the New Kingdom, under which Egyptian power reached its peak. His reign is usually dated to the mid-16th century BC.
7655	theodor mommsen	85762	Christian Matthias Theodor Mommsen (30 November 1817 – 1 November 1903) was a German classical scholar, historian, jurist, journalist, politician, archaeologist and writer generally regarded as one of the greatest classicists of the 19th century. His work regarding Roman history is still of fundamental importance for contemporary research. He received the Nobel Prize in Literature in 1902 for being "the greatest living master of the art of historical writing, with special reference to his monumental work A History of Rome", after having been nominated by 18 members of the Prussian Academy of Sciences. He was also a prominent German politician, as a member of the Prussian and German parliaments. His works on Roman law and on the law of obligations had a significant impact on the German civil code (BGB).
2472	erik satie	9956	Éric Alfred Leslie Satie (French: [eʁik sati]; 17 May 1866 – 1 July 1925), who signed his name Erik Satie after 1884, was a French composer and pianist. Satie was a colourful figure in the early 20th-century Parisian avant-garde. His work was a precursor to later artistic movements such as minimalism, Surrealism, repetitive music, and the Theatre of the Absurd. An eccentric, Satie was introduced as a "gymnopedist" in 1887, shortly before writing his most famous compositions, the Gymnopédies. Later, he also referred to himself as a "phonometrician" (meaning "someone who measures sounds"), preferring this designation to that of "musician", after having been called "a clumsy but subtle technician" in a book on contemporary French composers published in 1911. In addition to his body of music, Satie was "a thinker with a gift of eloquence" who left a remarkable set of writings, having contributed work for a range of publications, from the dadaist 391 to the American culture chronicle Vanity Fair. Although in later life he prided himself on publishing his work under his own name, in the late 19th century he appears to have used pseudonyms such as Virginie Lebeau and François de Paule in some of his published writings.
4715	james brown	15766	James Joseph Brown (May 3, 1933 – December 25, 2006) was an American singer, songwriter, record producer, dancer, and bandleader. A progenitor of funk music and a major figure of 20th century popular music and dance, he is often referred to as the "Godfather of Soul". In a career that spanned six decades, he influenced the development of several music genres. Brown began his career as a gospel singer in Toccoa, Georgia. He joined an R&B vocal group, the Gospel Starlighters (which later evolved into the Flames), in which he was the lead singer. First coming to national public attention in the late 1950s as a member of the singing group The Famous Flames with the hit ballads "Please, Please, Please" and "Try Me", Brown built a reputation as a tireless live performer with the Famous Flames and his backing band, sometimes known as the James Brown Band or the James Brown Orchestra. His success peaked in the 1960s with the live album Live at the Apollo and hit singles such as "Papa's Got a Brand New Bag", "I Got You (I Feel Good)" and "It's a Man's Man's Man's World". During the late 1960s he moved from a continuum of blues and gospel-based forms and styles to a profoundly "Africanized" approach to music-making that influenced the development of funk music. By the early 1970s, Brown had fully established the funk sound after the formation of the J.B.s with records such as "Get Up (I Feel Like Being a) Sex Machine" and "The Payback". He also became noted for songs of social commentary, including the 1968 hit "Say It Loud – I'm Black and I'm Proud". Brown continued to perform and record until his death from congestive heart failure in 2006. Brown recorded 16 singles that reached number one on the Billboard R&B charts. He also holds the record for the most singles listed on the Billboard Hot 100 chart which did not reach number one. Brown has received honors from many institutions, including inductions into the Rock and Roll Hall of Fame and Songwriters Hall of Fame. In Joel Whitburn's analysis of the Billboard R&B charts from 1942 to 2010, James Brown is ranked as number one in The Top 500 Artists. He is ranked seventh on the music magazine Rolling Stone's list of its 100 greatest artists of all time. Rolling Stone has also cited Brown as the most sampled artist of all time.
4215	leonard cohen	19965375	Leonard Norman Cohen CC GOQ (September 21, 1934 – November 7, 2016) was a Canadian singer, songwriter, musician, poet, novelist, and painter. His work explored religion, politics, isolation, sexuality, and personal relationships. Cohen was inducted into the Canadian Music Hall of Fame, the Canadian Songwriters Hall of Fame, and the Rock and Roll Hall of Fame. He was a Companion of the Order of Canada, the nation's highest civilian honor. In 2011, Cohen received one of the Prince of Asturias Awards for literature and the ninth Glenn Gould Prize. Cohen pursued a career as a poet and novelist during the 1950s and early 1960s; he did not launch a music career until 1967, at the age of 33. His first album, Songs of Leonard Cohen (1967), was followed by three more albums of folk music: Songs from a Room (1969), Songs of Love and Hate (1971) and New Skin for the Old Ceremony (1974). His 1977 record Death of a Ladies' Man was co-written and produced by Phil Spector, which was a move away from Cohen's previous minimalist sound. In 1979, Cohen returned with the more traditional Recent Songs, which blended his acoustic style with jazz and Oriental and Mediterranean influences. Perhaps Cohen's most famous song, "Hallelujah" was first released on his studio album Various Positions in 1984. I'm Your Man in 1988 marked Cohen's turn to synthesized productions and remains his most popular album. In 1992, Cohen released its follow-up, The Future, which had dark lyrics and references to political and social unrest. Cohen returned to music in 2001 with the release of Ten New Songs, which was a major hit in Canada and Europe. His eleventh album, Dear Heather, followed in 2004. After a successful string of tours between 2008 and 2010, Cohen released three albums in the final four years of his life: Old Ideas (2012), Popular Problems (2014) and You Want It Darker (2016), the last of which was released three weeks before his death.
3135	greta garbo	63436	Greta Garbo (born Greta Lovisa Gustafsson; Swedish: [ˈɡreːˈta lʊˈviːˈsa ˈɡɵstafˈsɔn]; 18 September 1905 – 15 April 1990), was a Swedish-born American film actress during the 1920s and 1930s. Garbo was nominated three times for the Academy Award for Best Actress and received an Academy Honorary Award in 1954 for her "luminous and unforgettable screen performances." In 1999, the American Film Institute ranked Garbo fifth on their list of the greatest female stars of classic Hollywood cinema, after Katharine Hepburn, Bette Davis, Audrey Hepburn, and Ingrid Bergman. Garbo launched her career with a secondary role in the 1924 Swedish film The Saga of Gosta Berling. Her performance caught the attention of Louis B. Mayer, chief executive of Metro-Goldwyn-Mayer (MGM), who brought her to Hollywood in 1925. She immediately stirred interest with her first silent film, Torrent, released in 1926; a year later, her performance in Flesh and the Devil, her third movie, made her an international star. Garbo's first talking film was Anna Christie (1930). MGM marketers enticed the public with the catch-phrase "Garbo talks!" That same year she starred in Romance. For her performances in these films she received the first of three Academy Award nominations for Best Actress. (Academy rules at the time allowed for a performer to receive a single nomination for their work in more than one film.) In 1932, her popularity allowed her to dictate the terms of her contract and she became increasingly selective about her roles. Her success continued in films such as Mata Hari (1931) and Grand Hotel (1932). Many critics and film historians consider her performance as the doomed courtesan Marguerite Gautier in Camille (1936) to be her finest. The role gained her a second Academy Award nomination. Garbo's career soon declined, however, and she was one of the many stars labeled "Box Office Poison" in 1938. Her career revived upon her turn to comedy in Ninotchka (1939), which earned her a third Academy Award nomination, but after the failure of Two-Faced Woman (1941), she retired from the screen, at the age of 35, after acting in twenty-eight films. From then on, Garbo declined all opportunities to return to the screen. Shunning publicity, she began a private life, and neither married nor had children. Garbo also became an art collector in her later life; her collection, including works from painters such as Pierre-Auguste Renoir, Pierre Bonnard, and Kees van Dongen, was worth millions of dollars when she died.
3571	girolamo savonarola	50139	Girolamo Savonarola (Italian: [dʒiˈrɔːlamo savonaˈrɔːla]; 21 September 1452 – 23 May 1498) was an Italian Dominican friar and preacher active in Renaissance Florence. He was known for his prophecies of civic glory, the destruction of secular art and culture, and his calls for Christian renewal. He denounced clerical corruption, despotic rule and the exploitation of the poor. He prophesied the coming of a biblical flood and a new Cyrus from the north who would reform the Church. In September 1494, when Charles VIII of France invaded Italy, and threatened Florence, such prophecies seemed on the verge of fulfilment. While Savonarola intervened with the French king, the Florentines expelled the ruling Medici and, at the friar's urging, established a "popular" republic. Declaring that Florence would be the New Jerusalem, the world centre of Christianity and "richer, more powerful, more glorious than ever", he instituted an extreme puritanical campaign, enlisting the active help of Florentine youth. In 1495 when Florence refused to join Pope Alexander VI's Holy League against the French, the Vatican summoned Savonarola to Rome. He disobeyed and further defied the pope by preaching under a ban, highlighting his campaign for reform with processions, bonfires of the vanities, and pious theatricals. In retaliation, the Pope excommunicated him in May 1497, and threatened to place Florence under an interdict. A trial by fire proposed by a rival Florentine preacher in April 1498 to test Savonarola's divine mandate turned into a fiasco, and popular opinion turned against him. Savonarola and two of his supporting friars were imprisoned. On 23 May 1498, Church and civil authorities condemned, hanged, and burned the three friars in the main square of Florence. Savonarola's devotees, the Piagnoni, kept his cause of republican freedom and religious reform alive well into the following century, although the Medici—restored to power in 1512 with the help of the papacy—eventually broke the movement.
8533	valentinian iii	74647	Valentinian III (Latin: Flavius Placidius Valentinianus Augustus; 2 July 419 – 16 March 455) was Western Roman Emperor from 425 to 455. His reign was marked by the ongoing dismemberment of the Western Empire.
1659	alexander nevsky	152841	St. Alexander Yaroslavich Nevsky (Russian: Алекса́ндр Яросла́вич Не́вский; pronounced [ɐlʲɪˈksandr jɪrɐˈslavʲɪtɕ ˈnʲɛfskʲɪj]; 13 May 1221 – 14 November 1263) served as Prince of Novgorod (1236–52), Grand Prince of Kiev (1236–52) and Grand Prince of Vladimir (1252–63) during some of the most difficult times in Kievan Rus' history. Commonly regarded as a key figure of medieval Rus', St. Alexander – the grandson of Vsevolod the Big Nest – rose to legendary status on account of his military victories over German and Swedish invaders while agreeing to pay tribute to the powerful Golden Horde. He was canonized as a saint of the Russian Orthodox Church by Metropolite Macarius in 1547.
1419	chuck berry	45964	Charles Edward Anderson Berry (October 18, 1926 – March 18, 2017) was an American guitarist, singer and songwriter and one of the pioneers of rock and roll music. With songs such as "Maybellene" (1955), "Roll Over Beethoven" (1956), "Rock and Roll Music" (1957) and "Johnny B. Goode" (1958), Berry refined and developed rhythm and blues into the major elements that made rock and roll distinctive. Writing lyrics that focused on teen life and consumerism, and developing a music style that included guitar solos and showmanship, Berry was a major influence on subsequent rock music. Born into a middle-class African-American family in St. Louis, Missouri, Berry had an interest in music from an early age and gave his first public performance at Sumner High School. While still a high school student he was convicted of armed robbery and was sent to a reformatory, where he was held from 1944 to 1947. After his release, Berry settled into married life and worked at an automobile assembly plant. By early 1953, influenced by the guitar riffs and showmanship techniques of the blues musician T-Bone Walker, Berry began performing with the Johnnie Johnson Trio. His break came when he traveled to Chicago in May 1955 and met Muddy Waters, who suggested he contact Leonard Chess, of Chess Records. With Chess, he recorded "Maybellene"—Berry's adaptation of the country song "Ida Red"—which sold over a million copies, reaching number one on Billboard magazine's rhythm and blues chart. By the end of the 1950s, Berry was an established star, with several hit records and film appearances and a lucrative touring career. He had also established his own St. Louis nightclub, Berry's Club Bandstand. But in January 1962, he was sentenced to three years in prison for offenses under the Mann Act—he had transported a 14-year-old girl across state lines. After his release in 1963, Berry had several more hits, including "No Particular Place to Go", "You Never Can Tell", and "Nadine". But these did not achieve the same success, or lasting impact, of his 1950s songs, and by the 1970s he was more in demand as a nostalgic performer, playing his past hits with local backup bands of variable quality. His insistence on being paid in cash led in 1979 to a four-month jail sentence and community service, for tax evasion. Berry was among the first musicians to be inducted into the Rock and Roll Hall of Fame on its opening in 1986; he was cited for having "laid the groundwork for not only a rock and roll sound but a rock and roll stance." Berry is included in several of Rolling Stone magazine's "greatest of all time" lists; he was ranked fifth on its 2004 and 2011 list of the 100 Greatest Artists of All Time. The Rock and Roll Hall of Fame's 500 Songs That Shaped Rock and Roll includes three of Berry's: "Johnny B. Goode", "Maybellene", and "Rock and Roll Music". Berry's "Johnny B. Goode" is the only rock-and-roll song included on the Voyager Golden Record.
4574	john steinbeck	15825	John Ernst Steinbeck, Jr. (; February 27, 1902 – December 20, 1968) was an American author of 27 books, including 16 novels, six non-fiction books, and two collections of short stories. He is widely known for the comic novels Tortilla Flat (1935) and Cannery Row (1945), the multi-generation epic East of Eden (1952), and the novellas Of Mice and Men (1937) and The Red Pony (1937). The Pulitzer Prize-winning The Grapes of Wrath (1939) is considered Steinbeck's masterpiece and part of the American literary canon. In the first 75 years after it was published, it sold 14 million copies. The winner of the 1962 Nobel Prize in Literature, he has been called "a giant of American letters". His works are widely read abroad and many of his works are considered classics of Western literature. Most of Steinbeck's work is set in central California, particularly in the Salinas Valley and the California Coast Ranges region. His works frequently explored the themes of fate and injustice, especially as applied to downtrodden or everyman protagonists.
3235	george gershwin	13066	George Jacob Gershwin (; September 26, 1898 –  July 11, 1937) was an American composer and pianist. Gershwin's compositions spanned both popular and classical genres, and his most popular melodies are widely known. Among his best-known works are the orchestral compositions Rhapsody in Blue (1924) and An American in Paris (1928) as well as the opera Porgy and Bess (1935). Gershwin studied piano under Charles Hambitzer and composition with Rubin Goldmark, Henry Cowell and Joseph Brody. He began his career as a song plugger, but soon started composing Broadway theatre works with his brother Ira Gershwin and Buddy DeSylva. He moved to Paris intending to study with Nadia Boulanger, who refused him, where he began to compose An American in Paris. After returning to New York City, he wrote Porgy and Bess with Ira and the author DuBose Heyward. Initially a commercial failure, Porgy and Bess is now considered one of the most important American operas of the twentieth century. Gershwin moved to Hollywood and composed numerous film scores until his death in 1937 from glioblastoma multiforme, a malignant brain tumor. Gershwin's compositions have been adapted for use in many films and for television, and several became jazz standards recorded in many variations. Many celebrated singers and musicians have performed his songs.
3964	henry purcell	14135	Henry Purcell ( or ; c. 10 September 1659 – 21 November 1695) was an English composer. Although incorporating Italian and French stylistic elements into his compositions, Purcell's legacy was a uniquely English form of Baroque music. He is generally considered to be one of the greatest English composers; no other native-born English composer approached his fame until Edward Elgar, Ralph Vaughan Williams, William Walton and Benjamin Britten in the 20th century.
5676	oskar schindler	38367	Oskar Schindler (28 April 1908 – 9 October 1974) was a German industrialist, spy, and member of the Nazi Party who is credited with saving the lives of 1,200 Jews during the Holocaust by employing them in his enamelware and ammunitions factories, which were located in occupied Poland and the Protectorate of Bohemia and Moravia. He is the subject of the 1982 novel Schindler's Ark, and the subsequent 1993 film Schindler's List, which reflected his life as an opportunist initially motivated by profit who came to show extraordinary initiative, tenacity and dedication to save the lives of his Jewish employees. Schindler grew up in Zwittau, Moravia, and worked in several trades until he joined the Abwehr, the intelligence service of Nazi Germany, in 1936. He joined the Nazi Party in 1939. Prior to the German occupation of Czechoslovakia in 1938, he collected information on railways and troop movements for the German government. He was arrested for espionage by the Czech government but was released under the terms of the Munich Agreement in 1938. Schindler continued to collect information for the Nazis, working in Poland in 1939 before the invasion of Poland at the start of World War II. In 1939, Schindler acquired an enamelware factory in Kraków, Poland, which employed about 1,750 workers, of whom 1,000 were Jews at the factory's peak in 1944. His Abwehr connections helped Schindler to protect his Jewish workers from deportation and death in the Nazi concentration camps. As time went on, Schindler had to give Nazi officials ever larger bribes and gifts of luxury items obtainable only on the black market to keep his workers safe. By July 1944, Germany was losing the war; the SS began closing down the easternmost concentration camps and deporting the remaining prisoners westward. Many were killed in Auschwitz and Gross-Rosen concentration camp. Schindler convinced SS-Hauptsturmführer Amon Göth, commandant of the nearby Kraków-Płaszów concentration camp, to allow him to move his factory to Brünnlitz in the Sudetenland, thus sparing his workers from almost certain death in the gas chambers. Using names provided by Jewish Ghetto Police officer Marcel Goldberg, Göth's secretary Mietek Pemper compiled and typed the list of 1,200 Jews who travelled to Brünnlitz in October 1944. Schindler continued to bribe SS officials to prevent the execution of his workers until the end of World War II in Europe in May 1945, by which time he had spent his entire fortune on bribes and black-market purchases of supplies for his workers. Schindler moved to West Germany after the war, where he was supported by assistance payments from Jewish relief organisations. After receiving a partial reimbursement for his wartime expenses, he moved with his wife, Emilie, to Argentina, where they took up farming. When he went bankrupt in 1958, Schindler left his wife and returned to Germany, where he failed at several business ventures and relied on financial support from Schindlerjuden ("Schindler Jews") – the people whose lives he had saved during the war. He was named Righteous Among the Nations by the Israeli government in 1963. He died on 9 October 1974 in Hildesheim, Germany, and was buried in Jerusalem on Mount Zion, the only member of the Nazi Party to be honoured in this way.
7757	thomas malthus	31468	Thomas Robert Malthus FRS (; 13 February 1766 – 29 December 1834) was an English cleric and scholar, influential in the fields of political economy and demography. Malthus himself used only his middle name, Robert. In his 1798 book An Essay on the Principle of Population, Malthus observed that an increase in a nation's food production improved the well-being of the populace, but the improvement was temporary because it led to population growth, which in turn restored the original per capita production level. In other words, mankind had a propensity to utilize abundance for population growth rather than for maintaining a high standard of living, a view that has become known as the "Malthusian trap" or the "Malthusian spectre". Populations had a tendency to grow until the lower class suffered hardship and want and greater susceptibility to famine and disease, a view that is sometimes referred to as a Malthusian catastrophe. Malthus wrote in opposition to the popular view in 18th-century Europe that saw society as improving and in principle as perfectible. He saw population growth as being inevitable whenever conditions improved, thereby precluding real progress towards a utopian society: "The power of population is indefinitely greater than the power in the earth to produce subsistence for man". As an Anglican cleric, Malthus saw this situation as divinely imposed to teach virtuous behaviour. Malthus wrote:  That the increase of population is necessarily limited by the means of subsistence, That population does invariably increase when the means of subsistence increase, and, That the superior power of population is repressed by moral restraint, vice and misery.  Malthus criticized the Poor Laws for leading to inflation rather than improving the well-being of the poor. He supported taxes on grain imports (the Corn Laws), because food security was more important than maximizing wealth. His views became influential, and controversial, across economic, political, social and scientific thought. Pioneers of evolutionary biology read him, notably Charles Darwin and Alfred Russel Wallace. He remains a much-debated writer.  
5213	muhammad ali	63747	Muhammad Ali (; born Cassius Marcellus Clay Jr.; January 17, 1942 – June 3, 2016) was an American professional boxer and activist. He is widely regarded as one of the most significant and celebrated sports figures of the 20th century. From early in his career, Ali was known as an inspiring, controversial, and polarizing figure both inside and outside the ring. Cassius Clay was born and raised in Louisville, Kentucky, and began training as an amateur boxer when he was 12 years old. At age 18, he won a gold medal in the light heavyweight division at the 1960 Summer Olympics in Rome and turned professional later that year. At age 22 in 1964, he won the WBA, WBC, and lineal heavyweight titles from Sonny Liston in a big upset. Clay then converted to Islam and changed his name from Cassius Clay, which he called his "slave name", to Muhammad Ali. He set an example of racial pride for African Americans and resistance to white domination during the Civil Rights Movement. In 1966, two years after winning the heavyweight title, Ali further antagonized the white establishment by refusing to be drafted into the U.S. military, citing his religious beliefs and opposition to American involvement in the Vietnam War. He was eventually arrested, found guilty of draft evasion charges, and stripped of his boxing titles. He successfully appealed the decision to the U.S. Supreme Court, which overturned his conviction in 1971, by which time he had not fought for nearly four years and thereby lost a period of peak performance as an athlete. Ali's actions as a conscientious objector to the war made him an icon for the larger counterculture generation. Ali is regarded as one of the leading heavyweight boxers of the 20th century. He remains the only three-time lineal heavyweight champion, having won the title in 1964, 1974, and 1978. Between February 25 and September 19, 1964, Ali reigned as the undisputed heavyweight champion. He is the only boxer to be named The Ring magazine Fighter of the Year six times. He was ranked as the greatest athlete of the 20th century by Sports Illustrated, the Sports Personality of the Century by the BBC, and the third greatest athlete of the 20th century by ESPN SportsCentury. Nicknamed "The Greatest", he was involved in several historic boxing matches. Notable among these were the first Liston fight; the "Fight of the Century", "Super Fight II", the "Thrilla in Manila" versus his rival Joe Frazier, and "The Rumble in the Jungle" versus George Foreman. At a time when most fighters let their managers do the talking, Ali thrived in and indeed craved the spotlight, where he was often provocative and outlandish. He was known for trash talking, and often freestyled with rhyme schemes and spoken word poetry, both for his trash talking in boxing and as political poetry for his activism, anticipating elements of rap and hip hop music. As a musician, Ali recorded two spoken word albums and a rhythm and blues song, and received two Grammy Award nominations. As an actor, he performed in several films and a Broadway musical. Additionally, Ali wrote two autobiographies, one during and one after his boxing career. As a Muslim, Ali was initially affiliated with Elijah Muhammad's Nation of Islam (NOI) and advocated their black separatist ideology. He later disavowed the NOI, adhering initially to Sunni Islam and later to Sufism, and supporting racial integration, like his former mentor Malcolm X. After retiring from boxing in 1981, Ali devoted his life to religious and charitable work. In 1984, Ali was diagnosed with Parkinson's syndrome, which his doctors attributed to boxing-related brain injuries. As the condition worsened, Ali made limited public appearances and was cared for by his family until his death on June 3, 2016, in Scottsdale, Arizona.
2535	dustin hoffman	42148	Dustin Lee Hoffman (born August 8, 1937) is an American actor and a director, with a career in film, television, and theatre since 1960. Hoffman has been known for his versatile portrayals of antiheroes and vulnerable characters. He won the Academy Award for Best Actor in 1980 for Kramer vs. Kramer, and in 1989 for Rain Man. Widely considered one of the finest actors in history, Hoffman first drew critical praise for starring in the play, Eh?, for which he won a Theatre World Award and a Drama Desk Award. This achievement was soon followed by his breakthrough 1967 film role as Benjamin Braddock, the title character in The Graduate. Since that time, Hoffman's career has largely been focused on the cinema, with sporadic returns to television and to the stage. Hoffman's notable films include: Midnight Cowboy, Little Big Man, Straw Dogs, Papillon, Lenny, Marathon Man, All the President's Men, Kramer vs. Kramer, Tootsie, Rain Man, Hook, and Wag the Dog. He made his directorial debut in 2012, with Quartet. Along with 2 Academy Award wins, Hoffman has been nominated for 5 additional Academy Awards, and he was nominated for 13 Golden Globes, winning 6 (including an honorary award). He has won 4 BAFTAs, 3 Drama Desk Awards, 2 Emmy Awards, and a Genie Award. Hoffman received the AFI Life Achievement Award in 1999, and the Kennedy Center Honors Award in 2012.
2512	donato bramante	219366	Donato Bramante (1444 – 11 March 1514), born as Donato di Pascuccio d'Antonio and also known as Bramante Lazzari, was an Italian architect. He introduced Renaissance architecture to Milan and the High Renaissance style to Rome, where his plan for St. Peter's Basilica formed the basis of design executed by Michelangelo. His Tempietto (San Pietro in Montorio) marked the beginning of the High Renaissance in Rome (1502) when Pope Julius II appointed him to build a sanctuary over the spot where Peter was allegedly crucified.
7612	salvador allende	51487	Salvador Guillermo Allende Gossens (American Spanish: [salβaˈðoɾ aˈʝende ˈɣosens]; 26 June 1908 – 11 September 1973) was a Chilean physician and politician, known as the first Marxist to become president of a Latin American country through open elections. Allende's involvement in Chilean political life spanned a period of nearly forty years. As a member of the Socialist Party, he was a senator, deputy and cabinet minister. He unsuccessfully ran for the presidency in the 1952, 1958, and 1964 elections. In 1970, he won the presidency in a close three-way race. He was elected in a run-off by Congress as no candidate had gained a majority. As president, Allende adopted a policy of nationalization of industries and collectivisation; due to these and other factors, increasingly strained relations between him and the legislative and judicial branches of the Chilean government culminated in a declaration by Congress of a "constitutional breakdown". A centre-right majority including the Christian Democrats, whose support had enabled Allende's election, denounced his rule as unconstitutional and called for his overthrow by force. On 11 September 1973, the military moved to oust Allende in a coup d'état supported by the United States Central Intelligence Agency (CIA). As troops surrounded La Moneda Palace, he gave his last speech vowing not to resign. Later that day, Allende committed suicide with an assault rifle, according to an investigation conducted by a Chilean court with the assistance of international experts in 2011. Following Allende's death, General Augusto Pinochet refused to return authority to a civilian government, and Chile was later ruled by a military junta that was in power up until 1990, ending almost four decades of uninterrupted democratic rule. The military junta that took over dissolved the Congress of Chile, suspended the Constitution, and began a persecution of alleged dissidents, in which thousands of Allende's supporters were kidnapped, tortured, and murdered.
